,Country,Year,Log Mortality6,Log Mortality7,Log Mortality8,Log Mortality9,Log Mortality10,Log Mortality11,Log Mortality12,Log Mortality13,Log Mortality14,Log Mortality15,Log Mortality16,Log Mortality17,Log Mortality18,Log Mortality19,Log Mortality20,Log Mortality21,Log Mortality22,Log Mortality23,Log Mortality24,Log Mortality25,Log Mortality26
963,4195,1999,-7.250700030108967,-7.203301087894133,-7.0171891200275995,-6.721664250410096,-6.297723005132698,-6.196554738986534,-6.082968698300525,-5.481448967938736,-4.9387619597439505,-4.440574720591374,-4.025609788555656,-3.521372983105122,-3.0540055869740135,-2.6216655869033896,-2.056940417676089,-1.564277516315247,-1.078576261907689,-0.5718329718740145,-0.5211760996696884,-1.1607066155067058,-5.090678001769792
964,4195,2000,-7.8632667240095735,-7.322418875075894,-7.379613622824467,-6.7811173648770255,-6.272268178521273,-6.395004726806562,-6.119538130005042,-5.608411242927195,-5.054621442280506,-4.513693707752726,-3.9626724144050502,-3.588190851816853,-3.0498365325471917,-2.549952616727588,-2.0590368069896505,-1.5395131973239453,-1.0632729222228008,-0.5644488770891269,-0.5243456744309675,-1.1638761902679853,-6.684611727667927
965,4195,2001,-7.215695057238993,-7.281267674110538,-7.464603264929811,-6.830652227763054,-6.628326515854404,-6.381367650621933,-6.072574324517348,-5.58610434421136,-5.077556470637894,-4.493701513895542,-3.997490260438713,-3.5390644039247654,-3.0887902508793146,-2.593704556415844,-2.1231118804568267,-1.5726177702608934,-1.1191484676223038,-0.6634178595547298,-0.48695814235934726,-1.1264886581963645,-6.628041376179533
966,4195,2002,-7.1597583589769,-7.104834352759676,-7.316945527359251,-6.54556092942865,-6.227474653683823,-6.35458496640461,-5.965296175067472,-5.618073724815145,-5.026436489398716,-4.4454531360729845,-3.9997954809950933,-3.576039986942895,-3.085200506542956,-2.5361114204090436,-2.070949369806215,-1.5548320815556322,-1.0756899119568437,-0.5795876760258906,-0.2690496462790645,-0.16636907493207603,-5.9822556080226725
967,4195,2003,-6.903144666424454,-7.772774125695405,-7.253672566267909,-6.6946103548674865,-6.461106591381907,-6.288887783059957,-6.120034457122727,-5.729488755232501,-5.096857309702662,-4.490613117404591,-3.997305718743925,-3.5460068826552607,-3.124668310186072,-2.5959023831414254,-2.0999928690624823,-1.5365732392446296,-1.0560588845229695,-0.5856396501217758,-0.203744783342573,0.1288032514285767,-5.090238344695223
968,4195,2004,-7.288123771333012,-7.5087353082178465,-7.321169293185159,-6.907209675622235,-6.828626947147059,-6.3161720545576525,-6.1585633392479915,-5.709023069456285,-5.162240795659764,-4.519298434018436,-4.088639288134651,-3.571410460821902,-3.1064619146713235,-2.6382281219487913,-2.1364166335848016,-1.5505697601248396,-1.0602982783461155,-0.6140950197061338,-0.2586384046812615,0.02435844383204044,-5.322033893165353
969,4195,2005,-7.079144276662899,-8.041045008722078,-7.545800752758848,-6.896994559246521,-6.716842926747789,-6.356972162771142,-6.355172394410868,-5.875830814875854,-5.340064534095255,-4.610720334836494,-3.938613217166693,-3.6169864657353052,-3.1973572210534282,-2.62716498769334,-2.0969208352360207,-1.5744461844570248,-1.0453567874486984,-0.5625608094554733,-0.25645940243346643,-0.1918003007484984,-4.884964085590866
970,4195,2006,-9.376490201770272,-8.226722921827406,-8.044004495225728,-7.332474090787178,-6.903559743028987,-6.936639285449919,-6.582176822415341,-6.134617472725699,-5.575489040623824,-4.906987478629074,-4.317006597188282,-3.9282510701527644,-3.4593761164277885,-3.012087953628409,-2.4589826285261513,-1.8697374052005085,-1.3311658118008047,-0.903558995629685,-0.48100390036576934,-0.6790482561804436,-inf
971,4195,2007,-7.562204942831003,-8.038181107612562,-7.930572769265515,-7.233891026456822,-6.686382004463107,-6.61906958780873,-6.507964828976463,-6.185023440583237,-5.589119566336061,-4.9751011902141276,-4.418128677176165,-3.905771981329981,-3.4885187033200276,-2.9523214097196337,-2.3965190420484968,-1.8640757486963362,-1.31093536516954,-0.7812409787869125,-0.47369432930981864,-0.5011195812538142,-inf
972,4195,2008,-7.410001346240088,-8.30401647246921,-8.589964556422759,-7.306259106584489,-6.990238326440975,-6.739706381474901,-6.577458328495973,-6.192355717962624,-5.749413057429776,-5.032657954463574,-4.413141692567069,-4.00711556000643,-3.5345222551657156,-2.999235768292535,-2.471896179389628,-1.8989221219923993,-1.3623347538942967,-0.832978537653366,-0.5078424551355817,-0.599281044327854,-inf
973,4195,2009,-7.383678850738863,-7.862162435577713,-8.284474532961283,-7.217018581835943,-7.025757468704706,-7.0079124156485015,-6.614854484452995,-6.16038203262796,-5.662249695627945,-4.992438273674936,-4.5038503390097855,-3.9561506047918273,-3.579875947177609,-3.0149069388604817,-2.5022581719241557,-1.9409808356626492,-1.3967413982704884,-0.8193990552491479,-0.582576381436712,-0.7387768766483036,-inf
974,4195,2010,-7.926557471809369,-8.087742720557562,-8.193415591401616,-7.255270810690573,-7.262991469112558,-7.054370596893888,-6.7249570128356515,-6.155227560007917,-5.593575215655616,-5.065947010698716,-4.470255120480228,-4.009721449758988,-3.5690429311267997,-3.065535627322239,-2.542912024060221,-1.9700331398494906,-1.3524601360846094,-0.8650238453561512,-0.5110032278868731,-0.8848333542849428,-5.547128664610824
975,4195,2011,-7.933752070944349,-8.24632016320491,-8.013855337219306,-7.458474466409804,-7.238725956539941,-7.223678538428806,-6.743463748361824,-6.1431651379699685,-5.759243119739046,-5.076971648711741,-4.531776890518835,-4.030545875509192,-3.581283648237897,-3.0459125335163413,-2.5233969615264145,-1.9884713956035567,-1.3486243669537785,-0.8472978603872037,-0.5258776483035725,-0.9518910635193718,-inf
976,4195,2012,-7.943250258334769,-8.863819062126934,-8.036904855419944,-7.379971735895617,-7.37855234337494,-6.910045337721653,-6.7987489243240296,-6.340846168264025,-5.753297608593319,-5.029886298688368,-4.5508537506600355,-4.023014255247898,-3.5870596981901883,-3.1031871049606563,-2.557019909455572,-1.9442150460220156,-1.3409467189857152,-0.7560842295894522,-0.4800451123688335,-0.9542285712145473,-inf
977,4195,2013,-7.741055629725487,-8.105538378311515,-8.371614004493079,-7.346232407447814,-7.068400812978817,-6.6626947237950365,-6.66501563244059,-6.3392089918402785,-5.771420627756846,-5.162990185072882,-4.627173438979984,-4.061685463918958,-3.6044889962883966,-3.175440399584197,-2.6161670563454718,-2.034664843700157,-1.440014860905011,-0.8690751130396159,-0.41332125767268185,-1.3308645561805599,-inf
978,4195,2015,-7.753451858002367,-7.689863857082107,-7.718873511710288,-7.470886117404054,-7.163658034826655,-7.097666123345006,-6.687963945838235,-6.350539183010869,-5.811032606579087,-5.213565856849533,-4.589761625066573,-4.077346821081725,-3.586238709404193,-3.141959097619002,-2.609666457930032,-2.0301473911824286,-1.4162408449685762,-0.8216741396388674,-0.3428366176900641,-0.9990014571384362,-inf
979,4195,2016,-7.7373545826775825,-8.249679692366087,-7.862129714222498,-7.367748028666669,-7.345270689223432,-6.888789983952258,-6.760067006082533,-6.274386575395591,-5.662092047601992,-5.257364118940555,-4.636222064629357,-4.094432047459023,-3.5839207352969638,-3.1361031655099727,-2.6510592934544,-2.069672169624638,-1.4413597480958213,-0.8817732269914416,-0.3819167355203351,-1.1801237848553965,-3.4339872044851463
980,4200,1955,-6.882437470997847,-6.8754198983392,-6.831382300197563,-6.407740571320362,-6.693500675085174,-5.752572638825633,-5.873681511451599,-5.444271279171117,-4.948114937114922,-4.621519323989621,-4.02535169073515,-3.684633163232485,-2.890371757896165,-2.6817328927848365,-2.334333791308626,-1.802629141464959,-1.4567168254164364,-0.9734491457141037,-3.2043968246744083,-3.0211147135959258,
981,4200,1956,-6.882437470997847,-6.714170529909472,-7.119404450870611,-6.5244120879612435,-6.8867018697843045,-5.91350300563827,-5.516319518361827,-5.527503232318209,-5.107262129785328,-4.66506832756916,-4.133512296646329,-3.644618125415516,-2.878715815167803,-2.581609102702712,-2.1990444140532053,-1.7236090577740815,-1.171182981502945,-0.6842975652829627,-3.2043968246744083,-3.0211147135959258,
982,4200,1957,-6.659293919683638,-6.890948160665756,-7.416077772530009,-6.680436356257447,-6.409352175214703,-6.349527416321562,-5.8289456176102075,-5.549631794828943,-5.184079176858193,-4.498560450929833,-4.096847692440219,-3.4324499251662597,-2.9147999426407436,-2.5013040923011807,-2.082523208217244,-1.653644004938596,-1.2801341652915,-0.8675005677047231,-3.2043968246744083,-3.0211147135959258,
983,4200,1958,-6.322821683062425,-7.200424892944957,-7.637716432664798,-6.916054081796832,-6.16541785423142,-6.359189327233299,-5.919491047482893,-5.483922998543181,-5.1647859739235145,-4.837792481256845,-4.256119167160018,-3.584449603949063,-3.115197395393359,-2.710157683441775,-2.1367928381513015,-1.6822992606989722,-1.241713132308783,-0.8622235106038793,-3.2043968246744083,-3.0211147135959258,
984,4200,1959,-6.646390514847729,-7.24422751560335,-6.968379900798572,-7.166265974133638,-6.7325511899570465,-6.268148865350222,-6.437751649736401,-5.622104443641934,-5.148785632577073,-4.598739295657801,-3.976147533597685,-3.4642103494908896,-3.057425842559331,-2.6382655639365247,-1.9826421583240432,-1.700653920705762,-1.1499055830556604,-0.9113031903631159,-3.2043968246744083,-3.0211147135959258,
985,4200,1960,-6.843216757844566,-7.668041762379711,-7.559133046665787,-7.0135003360790416,-6.354370040797351,-6.095261340789626,-5.937130196144652,-5.945420608606575,-5.26735514094407,-4.722953221644475,-4.201752161501652,-3.6565712108812787,-3.030823593365261,-2.7224389385543097,-2.0547489290894645,-1.6901058155015551,-1.0986122886681098,-0.789658080940789,-3.2043968246744083,-3.0211147135959258,
986,4200,1961,-7.549609165154532,-6.953896434979992,-6.99345000008702,-6.847130657165702,-6.726971001507069,-6.191618580197493,-5.693630103192183,-5.564946029801986,-5.474668756355488,-4.689727574016154,-4.278385387522568,-3.486852826240649,-2.9152951663486215,-2.575490153867319,-2.1278681355853104,-1.5994875815809322,-1.1583622930738837,-0.6655320135269719,-3.2043968246744083,-3.0211147135959258,
987,4200,1962,-6.3355607088398544,-7.122866658599083,-7.133395710494934,-6.745236349484363,-6.740322334681933,-6.333560041283557,-6.1301907566096085,-5.8526281022537665,-5.209369880531541,-4.714369477953084,-4.2472302197427725,-3.4691703652483614,-3.0415956903471724,-2.686501864896007,-2.190766601782271,-1.6502599069543555,-1.1457038962019601,-0.6931471805599453,-3.2043968246744083,-3.0211147135959258,
988,4200,1963,-7.1572161386137205,-7.191859530086034,-8.073506870487876,-6.8155355568853695,-6.25585105695624,-6.421143913336741,-5.950642552587727,-5.98624260312683,-5.286888670724414,-4.520428957533001,-4.278267400383029,-3.5794456130684744,-3.0293340201007593,-2.6002174962989946,-2.0957906796813655,-1.5829622384500726,-1.0986122886681098,-0.5516476182862459,-3.2043968246744083,-3.0211147135959258,
989,4200,1964,-6.4897113886671125,-7.51479976048867,-7.5256399750415355,-7.218386284419463,-6.842003901419357,-6.650378556025685,-6.525239103859517,-5.616771097666572,-5.27014648958134,-4.808111029984782,-4.225317653736654,-3.6429697528098584,-2.958502931785635,-2.6154986437369647,-2.3175107432107214,-1.611941042652219,-1.2729656758128873,-0.7592869830644903,-3.2043968246744083,-3.0211147135959258,
990,4200,1965,-inf,-8.207946941048617,-7.852216887822989,-6.562009405575595,-7.121970199552045,-6.519989747973374,-5.98624260312683,-5.714832310842786,-5.170483995038151,-4.859404324372332,-4.252729546188148,-3.5899395062590327,-2.9872215838860825,-2.5308966144666982,-2.2532213698757095,-1.455984339640998,-1.1225324723857617,-0.41888812844030504,-2.132813208394218,-1.9495310973157356,
991,4200,1966,-6.745236349484363,-7.414025086212267,-7.82974403197093,-7.600902459542082,-6.713361140953913,-7.014365014040395,-6.178980920779041,-5.578619331702195,-5.387929525237724,-4.884341568771964,-4.21430387730108,-3.572716567571058,-3.036554268074246,-2.564343480436035,-2.195298722143005,-1.6049027572687091,-1.2039728043259361,-0.657780036722654,-3.2043968246744083,-3.0211147135959258,
992,4200,1967,-7.989560449333865,-7.155216137947053,-7.202145570169036,-6.939595884837796,-6.547673176721791,-7.501082124259871,-6.56627050053738,-5.803571945264572,-5.151217244717445,-4.767689115485866,-4.2676557397884345,-3.669353031763581,-3.1777741491826488,-2.617162850267887,-2.208426323794763,-1.6073567462302758,-1.2066430328818147,-0.6766178786087348,-2.132813208394218,-1.9495310973157356,
993,4200,1968,-7.27931883541462,-7.74993803870257,-7.569870350294353,-7.267758013013544,-7.179688994465779,-7.170119543449628,-6.561232706507423,-6.482451828654308,-5.5160408503929075,-4.623519324656288,-4.309883514151091,-3.736818916403055,-3.148019888100856,-2.757431449018135,-2.124717886549471,-1.6212723700811034,-1.0968746687695687,-0.8315254652464452,-2.1362437434910073,-1.9529616324125247,
994,4200,1969,-7.2078598714324755,-7.718685495198466,-7.575584651557793,-6.705231014870663,-6.853361206916338,-6.907755278982137,-6.22455842927536,-5.765083000519997,-5.443499376392534,-4.959341999708705,-4.3286614141344355,-3.595561968426322,-3.0788098849226815,-2.677431342496874,-2.045362228026973,-1.6818057449375778,-1.144446825011909,-0.8985911547747542,-2.1362437434910073,-1.9529616324125247,
995,4200,1970,-7.069023426578259,-7.837291237606313,-7.128037598015315,-6.565851652363717,-6.874867412137302,-6.4814870432442095,-6.645391014514646,-6.023552861659483,-5.326330402775711,-4.859700051122972,-4.335250569876151,-3.654193896126046,-3.0955917930214696,-2.6250384084359277,-2.17742195004004,-1.718774576471566,-1.1239300966523995,-0.8548821037455115,-2.1362437434910073,-1.9529616324125247,
996,4200,1971,-7.090076835776092,-7.251344983372214,-7.812551631430557,-7.027018699808955,-6.802394763324311,-6.293981685963704,-6.620073206530356,-5.810927112107529,-5.443499376392534,-4.887154237325235,-4.2433801413825885,-3.650264617986157,-3.1286644451479,-2.610469872763346,-2.241686910787449,-1.6387082947342135,-1.1892666569362405,-0.7641829536766971,-2.12259165432268,-1.9393095432441976,
997,4200,1972,-6.725433722188183,-6.837486083135581,-7.510856178857298,-6.787666956614068,-6.748498995119179,-6.882437470997847,-6.126639325476234,-5.921784626469992,-5.675611597689505,-5.110424764704627,-4.159657576750652,-3.816712825623821,-3.1062341887122358,-2.808048773618651,-2.143157356065944,-1.8257864206154812,-1.2477754269843289,-0.8548821037455115,-2.1362437434910073,-1.9529616324125247,
998,4200,1973,-7.025538314638521,-7.779048644925556,-7.843848638152472,-7.044406798942903,-6.791923463457016,-7.043887453306717,-6.279146619559763,-5.803571945264572,-5.527503232318209,-4.8615997149357675,-4.314182325401811,-3.6522697085013753,-2.9120597978298757,-2.638316863087535,-2.0779611565094016,-1.6440734090968567,-1.0001450423110179,-0.05581477910639645,-2.1362437434910073,-1.9529616324125247,
999,4200,1974,-inf,-7.417151309938533,-7.418580902748128,-6.847130657165702,-6.717164330705676,-6.587984891978856,-6.545110168056901,-6.060457418594933,-5.3351313396707525,-4.855629547949264,-4.199705077879927,-3.831334094178003,-3.077917948525506,-2.668649777282617,-2.1222735871281153,-1.651619526470395,-1.1344467416773258,-0.177760545466392,-2.1362437434910073,-1.9529616324125247,
1000,4200,1975,-7.069023426578259,-7.139748445573329,-7.955074273262697,-7.273029506507056,-6.652863029353347,-6.720716732310043,-6.359790108266689,-6.013937402960041,-5.268816702151339,-4.888745476487219,-4.252348811365349,-3.512037363084607,-3.0830742837091387,-2.5749996933150383,-2.1648956902208596,-1.5746339902394082,-1.1325138403437909,-0.03785022413109764,-2.1362437434910073,-1.9529616324125247,
1001,4200,1976,-6.457554277032581,-7.270660772671506,-7.893572073504902,-7.1891677384203225,-6.667098145175219,-6.5722825426940075,-6.551080335043404,-5.792335871997646,-5.304252102067851,-4.743093329193593,-4.21467861967009,-3.742604853470099,-3.029633825229672,-2.461649787623733,-2.116206735504477,-1.6074790479487675,-1.0954173977715906,0.08617769624105241,-2.1362437434910073,-1.9529616324125247,
1002,4200,1977,-6.457554277032581,-7.981049759665957,-7.6336922823650735,-6.656083644053389,-6.907755278982137,-6.84587987526405,-6.566828692011544,-6.0968250627658085,-5.614012475227492,-4.926753810115554,-4.201752161501652,-3.89783837043619,-3.1504730979838,-2.53117824907582,-2.161325022997865,-1.605524013112964,-1.1665852722543155,0.0,-2.1362437434910073,-1.9529616324125247,
1003,4200,1978,-6.984716320118265,-7.525017762017209,-7.081708586105575,-6.462132849026909,-6.665193641810825,-6.304556335085131,-5.829662720545204,-6.061334227068468,-5.129116897716779,-4.593121847471917,-4.008560932470793,-3.397039371513492,-3.1360398192890515,-2.3723301269835515,-1.860920422066776,-1.4952978680562181,-0.7624506592865427,0.3127230564095496,-1.3670268441943008,-1.1837447331158186,inf
1004,4200,1979,-7.9724660159745655,-7.487573774235079,-7.482638539048348,-6.608035227970877,-6.761444159711216,-6.36875877824945,-6.0270554922106845,-5.298317366548036,-5.298317366548036,-4.52466696713902,-3.9461348399350094,-3.412067053899059,-2.750532865807606,-2.105145418113341,-1.5750946912404886,-1.2723706148015763,-0.48391817084606636,0.636576829071551,-1.2083368919336235,-1.0250547808551411,
1005,4200,1980,-6.433297299387021,-6.6143425318213716,-6.989993377219109,-6.3337507535946145,-5.9440623082133985,-6.375876246018314,-6.4567013985160635,-6.084796486900201,-4.696662526412757,-4.186152111475224,-3.841765111634608,-3.369245781855553,-2.666613011238037,-2.0727969989611674,-1.6305451878820467,-1.1460349672197168,-0.3959453477675687,0.6444820085786643,-1.2083368919336235,-1.0250547808551411,
1006,4200,1981,-inf,-7.80198629279156,-inf,-6.591085669657104,-6.204883548530197,-6.342121418721152,-5.73519867088958,-5.616771097666572,-5.03038205703109,-4.542471591772527,-3.8418187467548974,-3.2963005496479165,-2.881573368190999,-2.160437084108644,-1.5523489454499733,-1.1723357193827533,-0.42079947210827107,1.0331844833456545,-1.2083368919336235,-1.0250547808551411,inf
1007,4200,1982,-5.740150118827076,-7.071794790938642,-7.884409160583383,-6.49045571322697,-6.505855237038469,-6.201620902895381,-6.160019908137789,-5.856076143736247,-5.073947573510583,-4.735532003851334,-3.7714410548069566,-3.308786595016833,-2.838071278581988,-2.3528263094307924,-1.4736885865062335,-1.418574509927183,-0.6503715400937401,-0.7411790116469502,-1.2083368919336235,-1.0250547808551411,inf
1008,4200,1983,-7.549609165154532,-8.146129510025405,-7.157899432114853,-6.461468176353717,-6.511002111475994,-6.204883548530197,-6.03958379545218,-5.756150460173517,-4.780374275013182,-4.5204634885159285,-3.8704740025152735,-3.44556338461714,-2.7719918854569197,-2.3098277526933484,-1.5699674802134707,-1.31891895864712,-0.6124892775424908,-0.582569528624832,-1.2083368919336235,-1.0250547808551411,inf
1009,4200,1984,-inf,-7.195437351433918,-8.33886365589182,-6.693500675085174,-6.313863056517533,-6.859746059795777,-5.901080485639713,-5.720477353228371,-5.5001835194149615,-4.621608912331252,-3.9426064288002265,-3.382505248650003,-2.8380425039497017,-2.422495389666603,-1.6859779895564346,-1.2661859888275089,-0.862073145969358,-0.7440195109337019,-1.2083368919336235,-1.0250547808551411,inf
1010,4200,1985,-7.170119543449628,-6.649272361222619,-6.987797986655673,-7.098810515744846,-6.105123865580503,-6.171767939745699,-5.727797350860075,-5.809142990314028,-5.560681631015528,-4.752931067716578,-4.159119797764848,-3.3960160229201577,-2.9888118307094174,-2.4068879670937364,-1.780287068065818,-1.2216421155395278,-0.9635436167247006,-0.5781964348810741,-1.2083368919336235,-1.0250547808551411,inf
1011,4200,1986,-6.18070654674651,-6.77778895252211,-7.313220387090301,-6.82353719989812,-6.226304138185383,-6.0270554922106845,-6.415278793884343,-5.830995498751651,-5.459378923915142,-4.723651789608615,-4.383132217981631,-3.485938610117246,-3.1047304796546418,-2.5143354604788124,-1.8881713793098671,-1.4157654959714563,-0.962200433178233,-0.26266430947649305,-1.2083368919336235,-1.0250547808551411,inf
1012,4200,1987,-6.702311304767329,-7.251344983372214,-7.649692623711514,-6.916054081796832,-5.875879797674296,-6.083272096361105,-6.4679875764818675,-5.7177199824999825,-5.466781888680565,-4.676205959104843,-4.126913414985635,-3.7812127029179843,-2.9879197338171974,-2.5543604569825824,-1.9596403418672153,-1.3678356394150386,-0.8140118827537368,-0.23753228876630933,-1.2056231860620272,-1.0223410749835447,inf
1013,4200,1988,-7.513891082552453,-7.163101970790982,-9.13057540350732,-7.074076494429651,-6.676514517435308,-6.355256958815579,-6.276785343374083,-5.956617815777814,-5.356304624198386,-4.722226741409109,-4.5113514307704365,-3.709700781927522,-3.0195429222477097,-2.592814937524625,-1.950085520465794,-1.5797461226266973,-0.9962318186950051,-0.4176822920467561,-1.2029168244642843,-1.019634713385802,inf
1014,4200,1989,-7.495541943884256,-7.849181984127834,-9.144912566653728,-6.377359559022049,-6.620073206530356,-6.900586789503524,-6.253828811575473,-5.872478865485838,-5.288199236382452,-4.853349815463626,-4.483809328983824,-3.667677246463333,-3.0497994948242666,-2.754361687907237,-2.0374773425808037,-1.703447568423237,-1.0967535520734841,-0.48366169482516835,-1.2029168244642843,-1.019634713385802,inf
1015,4200,1990,-7.457801615901409,-7.346010209913293,-7.363772666253133,-7.767956544205249,-6.741025816948019,-6.596371094223568,-6.657212753479813,-5.89483771141891,-5.871446873650182,-5.130884422247832,-4.251187033715071,-3.7865179236778523,-3.1092199118907087,-2.718536646862318,-2.1599287925925226,-1.57755718058281,-1.0491874053405867,-0.4888467170472155,-1.2029168244642843,-1.019634713385802,inf
1016,4200,1991,-inf,-9.13417901101062,-8.05339250629511,-6.669796641882787,-6.498114799463492,-6.5899957512930785,-6.279146619559763,-6.058404029783091,-5.411914544271742,-4.984659807692995,-4.470948423988548,-3.803809420787913,-3.1578617191130545,-2.7711509074701537,-2.0371176452760387,-1.6277199572715495,-0.9819893459492568,-0.39875688937304593,-1.2029168244642843,-1.019634713385802,inf
1017,4200,1992,-6.802394763324311,-7.506591780070841,-7.258412150595307,-6.662950230886748,-6.059287143446743,-6.6420521132491315,-6.160723009927212,-5.693200365325664,-5.417808344549576,-4.892852258439873,-4.250796739037638,-3.862426064288774,-3.2107917064682416,-2.718745490218958,-2.0984897366505306,-1.6072016088558199,-1.0174331032842587,-0.4462871026284195,-1.2029168244642843,-1.019634713385802,
1018,4200,1993,-inf,-7.313220387090301,-9.162549708139835,-7.3995779556225125,-6.630123542383857,-7.019459268562138,-5.998482119766629,-6.221601133913162,-5.498988062010188,-5.198566963780977,-4.587778443276222,-3.7739627773326117,-3.327405915287306,-2.778319396948766,-2.253373610090764,-1.600249486379694,-1.1277836659683895,-0.5361434317502807,-1.2029168244642843,-1.019634713385802,
1019,4200,1994,-inf,-8.408122096361875,-8.174702882469461,-7.306178104464888,-6.393046155189749,-6.142864193563351,-7.111583040997055,-5.827576692002865,-5.312603323795513,-5.278383151647219,-4.546486684160001,-3.869235730222937,-3.2991757672698436,-2.7094797939118043,-2.2525951686327095,-1.617935452944541,-1.3288119257065283,-0.4500657845874405,-1.2029168244642843,-1.019634713385802,
1020,4200,1995,-7.882314918980268,-8.817297783866575,-7.940939762327791,-6.73129884164058,-7.090076835776092,-6.498114799463492,-6.695580759038501,-6.547673176721791,-6.1163904702767455,-5.426150738057921,-4.962549107428618,-4.382026634673881,-3.9303721440963426,-3.266767112572616,-2.762392942418312,-2.1757663205227784,-1.5258010169345002,-1.4488563422765517,-1.5634602451809367,-1.3801781341024546,
1021,4200,1996,-inf,-8.835646922534773,-8.860782895806315,-7.170119543449628,-7.112549691628151,-6.599019797332524,-6.528265657277233,-6.058985747983477,-6.183081844775418,-5.683979847360021,-5.255757752129241,-4.550511773450228,-3.8324355675097985,-3.131277765550215,-2.702328894118601,-2.184802057337662,-1.6937450188940943,-1.4851401957565231,-1.5698094728595955,-1.1619245680824364,
1022,4200,1997,-7.1891677384203225,-8.846496938558838,-7.940939762327791,-7.177088212765721,-6.7562053808549365,-6.878154809205847,-6.322238762614557,-6.242778975388888,-6.091734000271657,-5.514658170539494,-4.9226665211502985,-4.456954241680648,-4.035636961395323,-3.2223540892445257,-2.721037396629021,-2.114532861491106,-1.6822374120426145,-1.4648566836229928,-1.4165691253664827,-0.9994056385846617,
1023,4200,1998,-inf,-8.433811582477187,-8.153349757998892,-6.637464949242225,-6.911320345146633,-7.195437351433918,-6.977959537655385,-6.22526539289618,-6.045144696571605,-5.457140952074687,-5.120636189310584,-4.470133902184148,-3.818804876596045,-3.256487095613984,-2.6968231385084267,-2.170413319885563,-1.6418731881872541,-1.3512403206614552,-1.2055202789356176,-0.859643696209503,
1024,4200,1999,-7.783224016336037,-8.81358720447004,-7.456598969935649,-7.632539544485265,-7.086598571399767,-6.429719478039138,-7.047517221357296,-6.487901433421873,-5.820703812715103,-5.259918233613501,-5.07315565107759,-4.4359697171568335,-3.7799050406007706,-3.26947683816199,-2.763597011047817,-2.191137875786748,-1.5726239393113841,-1.361733596377294,-1.255417250080241,-0.8890575814157963,
1025,4200,2000,-inf,-8.09814880076763,-8.446556111816797,-7.278732456631628,-7.198999182394216,-6.9996125346022176,-6.958793995512949,-6.5195159515390415,-6.343812836870754,-5.476782627324642,-4.921406584607799,-4.455233777473836,-3.979626022626043,-3.2888121228951093,-2.6831905193895147,-2.2494647579033775,-1.7768886069504606,-1.536996761668233,-1.201105260726501,-0.9348671174470905,
1026,4200,2001,-7.81237820598861,-8.366525328424077,-9.558564709912032,-7.099098517746549,-6.900932053634011,-6.768565048148786,-6.9052103767971795,-6.605448262976599,-6.480144583598099,-5.353181483834613,-5.098685557779477,-4.5160377350548835,-4.142008346457169,-3.4116914392813107,-2.804913176249596,-2.24375880629895,-1.8129713490407247,-1.5733418966772277,-1.1793179065415937,-0.8890575814157963,
1027,4200,2002,-7.687080155783135,-8.749375767381117,-8.17568831226695,-7.376786213091082,-7.047885046677856,-6.529662117669823,-6.855489852308048,-6.627963564250925,-6.352562387909986,-5.512471481134618,-5.052922880778121,-4.57887150494821,-4.037362603401284,-3.3863185555973856,-2.790527110494969,-2.308081769573948,-1.7338143351838917,-1.5915891490578051,-1.201105260726501,-0.859643696209503,
1028,4200,2003,-7.687080155783135,-8.725263713232927,-8.86088927312677,-7.484930283289661,-6.787115224755715,-6.76486934437356,-6.814582099878699,-6.213767745424499,-6.072061399857305,-5.527375595012204,-5.143463920458561,-4.641420042067206,-3.969820104154363,-3.4408674214243136,-2.8237540617913366,-2.2972928025565675,-1.6597434580118746,-1.6037037419000044,-1.1126265320429214,-0.5719616237577221,
1029,4200,2004,-7.687080155783135,-9.395117245345203,-7.921644479620187,-7.165107001626084,-6.847640292904345,-7.055047327241279,-7.006997113631786,-6.774183069198075,-6.32111411159331,-5.833846689317445,-5.130036313822499,-4.570796306662027,-4.196002579911864,-3.4730856855888015,-2.9037715693718047,-2.3055786735213597,-1.8066247072689128,-1.6870485151390242,-1.2099548760034835,-0.5939405304764972,
1030,4200,2005,-inf,-7.982757702011113,-8.123113028174636,-7.372292606296018,-7.120545418216855,-7.133794633408373,-6.816808897279313,-6.846861390147361,-6.33157302173814,-5.757026989175014,-4.992512887092107,-4.662755711667925,-4.028210566092374,-3.5660475889628658,-2.9395614233830654,-2.380091754598833,-1.7291635045498215,-1.7231175365058915,-1.038806619807654,-0.5504554185367584,
1031,4200,2006,-inf,-inf,-7.696856371500337,-7.37351379937882,-7.021907800666917,-7.811332198436217,-6.71545468504064,-6.654112248753779,-5.85157599415394,-5.5345745570076295,-5.1154094309710905,-4.638306344153737,-4.13047471618833,-3.5227200200266218,-2.9611487511766175,-2.415949925710187,-1.821612432377736,-1.574144959392991,-1.0165834830229439,-0.6051138310746226,
1032,4200,2007,-inf,-8.595125982472661,-7.84838734224245,-7.485561751474125,-6.7386054168230185,-6.9017707406348805,-6.6315509442136085,-6.451457296792514,-5.953319725563937,-5.984234526012749,-5.0968809458944,-4.635422229158612,-4.164706506888018,-3.6069984349737774,-2.9930363350830818,-2.478786144540126,-1.8776818567395488,-1.6485006601814771,-1.2055202789356176,-0.6164133863285559,
